Seed,TotalPay,BonusPay,Bonus,FreeSpins,Progressive,Category,Freq,ProgressiveBonus
86303,80,0,0,0,0,0,100,0
86306,90,0,0,0,0,0,100,0
86308,90,0,0,0,0,0,100,0
86311,70,0,0,0,0,0,100,0
86312,200,0,0,0,0,0,100,0
86313,60,0,0,0,0,0,100,0
86316,80,0,0,0,0,0,100,0
86317,40,0,0,0,0,0,100,0
86318,40,0,0,0,0,0,100,0
86320,60,0,0,0,0,0,100,0
86321,110,0,0,0,0,0,100,0
86324,90,0,0,0,0,0,100,0
86328,250,0,0,0,0,0,100,0
86330,110,0,0,0,0,0,100,0
86331,60,0,0,0,0,0,100,0
86332,60,0,0,0,0,0,100,0
86334,50,0,0,0,0,0,100,0
86337,40,0,0,0,0,0,100,0
86342,60,0,0,0,0,0,100,0
86343,30,0,0,0,0,0,100,0
86347,500,0,0,0,0,0,100,0
86349,60,0,0,0,0,0,100,0
86350,100,0,0,0,0,0,100,0
86352,160,0,0,0,0,0,100,0
86353,2070,0,0,0,0,0,100,0
86355,140,0,0,0,0,0,100,0
86359,40,0,0,0,0,0,100,0
86361,30,0,0,0,0,0,100,0
86364,390,0,0,0,0,0,100,0
86365,80,0,0,0,0,0,100,0
86368,20,0,0,0,0,0,100,0
86370,40,0,0,0,0,0,100,0
86378,140,0,0,0,0,0,100,0
86380,60,0,0,0,0,0,100,0
86388,60,0,0,0,0,0,100,0
86393,20,0,0,0,0,0,100,0
86395,60,0,0,0,0,0,100,0
86396,100,0,0,0,0,0,100,0
86406,80,0,0,0,0,0,100,0
86410,20,0,0,0,0,0,100,0
86412,40,0,0,0,0,0,100,0
86415,120,0,0,0,0,0,100,0
86421,110,0,0,0,0,0,100,0
86422,50,0,0,0,0,0,100,0
86424,180,0,0,0,0,0,100,0
86425,380,0,0,0,0,0,100,0
86430,100,0,0,0,0,0,100,0
86434,280,0,0,0,0,0,100,0
86435,80,0,0,0,0,0,100,0
86437,40,0,0,0,0,0,100,0
86439,20,0,0,0,0,0,100,0
86440,80,0,0,0,0,0,100,0
86441,100,0,0,0,0,0,100,0
86442,90,0,0,0,0,0,100,0
86443,660,0,0,0,0,0,100,0
86447,240,0,0,0,0,0,100,0
86448,50,0,0,0,0,0,100,0
86449,20,0,0,0,0,0,100,0
86450,20,0,0,0,0,0,100,0
86453,40,0,0,0,0,0,100,0
86455,270,0,0,0,0,0,100,0
86459,240,0,0,0,0,0,100,0
86462,110,0,0,0,0,0,100,0
86463,60,0,0,0,0,0,100,0
86464,160,0,0,0,0,0,100,0
86469,80,0,0,0,0,0,100,0
86470,360,0,0,0,0,0,100,0
86472,40,0,0,0,0,0,100,0
86474,440,0,0,0,0,0,100,0
86475,80,0,0,0,0,0,100,0
86478,40,0,0,0,0,0,100,0
86483,90,0,0,0,0,0,100,0
86484,90,0,0,0,0,0,100,0
86486,20,0,0,0,0,0,100,0
86487,40,0,0,0,0,0,100,0
86492,20,0,0,0,0,0,100,0
86493,20,0,0,0,0,0,100,0
86495,170,0,0,0,0,0,100,0
86498,80,0,0,0,0,0,100,0
86499,60,0,0,0,0,0,100,0
86500,110,0,0,0,0,0,100,0
86504,20,0,0,0,0,0,100,0
86510,60,0,0,0,0,0,100,0
86511,280,0,0,0,0,0,100,0
86513,360,0,0,0,0,0,100,0
86517,60,0,0,0,0,0,100,0
86518,220,0,0,0,0,0,100,0
86522,90,0,0,0,0,0,100,0
86526,60,0,0,0,0,0,100,0
86528,50,0,0,0,0,0,100,0
86529,80,0,0,0,0,0,100,0
86530,20,0,0,0,0,0,100,0
86531,640,0,0,0,0,0,100,0
86532,60,0,0,0,0,0,100,0
86534,240,0,0,0,0,0,100,0
86535,240,0,0,0,0,0,100,0
86538,20,0,0,0,0,0,100,0
86540,30,0,0,0,0,0,100,0
86541,60,0,0,0,0,0,100,0
86552,20,0,0,0,0,0,100,0
86554,20,0,0,0,0,0,100,0
86558,30,0,0,0,0,0,100,0
86560,490,0,0,0,0,0,100,0
86562,20,0,0,0,0,0,100,0
86563,80,0,0,0,0,0,100,0
86570,40,0,0,0,0,0,100,0
86571,170,0,0,0,0,0,100,0
86572,350,0,0,0,0,0,100,0
86576,20,0,0,0,0,0,100,0
86577,80,0,0,0,0,0,100,0
86578,60,0,0,0,0,0,100,0
86581,80,0,0,0,0,0,100,0
86584,130,0,0,0,0,0,100,0
86586,260,0,0,0,0,0,100,0
86587,70,0,0,0,0,0,100,0
86589,200,0,0,0,0,0,100,0
86593,80,0,0,0,0,0,100,0
86594,2750,0,0,0,0,0,100,0
86595,140,0,0,0,0,0,100,0
86596,90,0,0,0,0,0,100,0
86597,100,0,0,0,0,0,100,0
86599,640,0,0,0,0,0,100,0
86600,60,0,0,0,0,0,100,0
86603,110,0,0,0,0,0,100,0
86606,100,0,0,0,0,0,100,0
86609,60,0,0,0,0,0,100,0
86611,30,0,0,0,0,0,100,0
86613,90,0,0,0,0,0,100,0
86615,60,0,0,0,0,0,100,0
86616,40,0,0,0,0,0,100,0
86617,2160,0,0,0,0,0,100,0
86620,180,0,0,0,0,0,100,0
86622,20,0,0,0,0,0,100,0
86626,140,0,0,0,0,0,100,0
86629,170,0,0,0,0,0,100,0
86630,440,0,0,0,0,0,100,0
86634,380,0,0,0,0,0,100,0
86635,70,0,0,0,0,0,100,0
86637,120,0,0,0,0,0,100,0
86638,390,0,0,0,0,0,100,0
86639,60,0,0,0,0,0,100,0
86640,40,0,0,0,0,0,100,0
86642,2040,0,0,0,0,0,100,0
86643,580,0,0,0,0,0,100,0
86645,110,0,0,0,0,0,100,0
86646,120,0,0,0,0,0,100,0
86648,60,0,0,0,0,0,100,0
86652,20,0,0,0,0,0,100,0
86653,50,0,0,0,0,0,100,0
86654,30,0,0,0,0,0,100,0
86655,60,0,0,0,0,0,100,0
86657,110,0,0,0,0,0,100,0
86658,290,0,0,0,0,0,100,0
86665,660,0,0,0,0,0,100,0
86666,20,0,0,0,0,0,100,0
86667,40,0,0,0,0,0,100,0
86672,20,0,0,0,0,0,100,0
86676,230,0,0,0,0,0,100,0
86678,30,0,0,0,0,0,100,0
86679,40,0,0,0,0,0,100,0
86680,400,0,0,0,0,0,100,0
86682,180,0,0,0,0,0,100,0
86683,40,0,0,0,0,0,100,0
86685,20,0,0,0,0,0,100,0
86687,390,0,0,0,0,0,100,0
86688,90,0,0,0,0,0,100,0
86689,60,0,0,0,0,0,100,0
86690,2020,0,0,0,0,0,100,0
86691,110,0,0,0,0,0,100,0
86692,30,0,0,0,0,0,100,0
86693,20,0,0,0,0,0,100,0
86697,380,0,0,0,0,0,100,0
86698,30,0,0,0,0,0,100,0
86699,20,0,0,0,0,0,100,0
86702,60,0,0,0,0,0,100,0
86704,30,0,0,0,0,0,100,0
86705,80,0,0,0,0,0,100,0
86706,100,0,0,0,0,0,100,0
86714,40,0,0,0,0,0,100,0
86716,30,0,0,0,0,0,100,0
86721,80,0,0,0,0,0,100,0
86722,60,0,0,0,0,0,100,0
86723,80,0,0,0,0,0,100,0
86724,60,0,0,0,0,0,100,0
86734,20,0,0,0,0,0,100,0
86735,200,0,0,0,0,0,100,0
86736,80,0,0,0,0,0,100,0
86737,60,0,0,0,0,0,100,0
86739,20,0,0,0,0,0,100,0
86740,130,0,0,0,0,0,100,0
86741,30,0,0,0,0,0,100,0
86742,40,0,0,0,0,0,100,0
86743,20,0,0,0,0,0,100,0
86744,60,0,0,0,0,0,100,0
86746,260,0,0,0,0,0,100,0
86747,60,0,0,0,0,0,100,0
86750,20,0,0,0,0,0,100,0
86753,20,0,0,0,0,0,100,0
86756,110,0,0,0,0,0,100,0
86757,150,0,0,0,0,0,100,0
86761,30,0,0,0,0,0,100,0
86762,40,0,0,0,0,0,100,0
86763,60,0,0,0,0,0,100,0
86764,120,0,0,0,0,0,100,0
86768,30,0,0,0,0,0,100,0
86770,100,0,0,0,0,0,100,0
86771,360,0,0,0,0,0,100,0
86772,40,0,0,0,0,0,100,0
86774,20,0,0,0,0,0,100,0
86777,40,0,0,0,0,0,100,0
86784,140,0,0,0,0,0,100,0
86785,30,0,0,0,0,0,100,0
86787,30,0,0,0,0,0,100,0
86788,200,0,0,0,0,0,100,0
86797,60,0,0,0,0,0,100,0
86800,30,0,0,0,0,0,100,0
86805,360,0,0,0,0,0,100,0
86808,20,0,0,0,0,0,100,0
86811,30,0,0,0,0,0,100,0
86814,120,0,0,0,0,0,100,0
86815,60,0,0,0,0,0,100,0
86818,40,0,0,0,0,0,100,0
86819,60,0,0,0,0,0,100,0
86821,540,0,0,0,0,0,100,0
86823,50,0,0,0,0,0,100,0
86827,170,0,0,0,0,0,100,0
86828,200,0,0,0,0,0,100,0
86834,60,0,0,0,0,0,100,0
86839,60,0,0,0,0,0,100,0
86840,80,0,0,0,0,0,100,0
86844,80,0,0,0,0,0,100,0
86846,260,0,0,0,0,0,100,0
86849,100,0,0,0,0,0,100,0
86851,240,0,0,0,0,0,100,0
86853,120,0,0,0,0,0,100,0
86858,90,0,0,0,0,0,100,0
86860,580,0,0,0,0,0,100,0
86861,170,0,0,0,0,0,100,0
86862,120,0,0,0,0,0,100,0
86863,80,0,0,0,0,0,100,0
86865,240,0,0,0,0,0,100,0
86866,30,0,0,0,0,0,100,0
86867,60,0,0,0,0,0,100,0
86869,60,0,0,0,0,0,100,0
86871,30,0,0,0,0,0,100,0
86873,80,0,0,0,0,0,100,0
86874,40,0,0,0,0,0,100,0
86878,60,0,0,0,0,0,100,0
86879,20,0,0,0,0,0,100,0
86881,90,0,0,0,0,0,100,0
86882,410,0,0,0,0,0,100,0
86883,30,0,0,0,0,0,100,0
86884,20,0,0,0,0,0,100,0
86887,180,0,0,0,0,0,100,0
86888,90,0,0,0,0,0,100,0
86890,20,0,0,0,0,0,100,0
86894,60,0,0,0,0,0,100,0
86896,70,0,0,0,0,0,100,0
86898,240,0,0,0,0,0,100,0
86900,2020,0,0,0,0,0,100,0
86905,90,0,0,0,0,0,100,0
86906,70,0,0,0,0,0,100,0
86907,80,0,0,0,0,0,100,0
86908,610,0,0,0,0,0,100,0
86910,660,0,0,0,0,0,100,0
86911,260,0,0,0,0,0,100,0
86913,60,0,0,0,0,0,100,0
86915,80,0,0,0,0,0,100,0
86919,60,0,0,0,0,0,100,0
86921,80,0,0,0,0,0,100,0
86922,20,0,0,0,0,0,100,0
86923,20,0,0,0,0,0,100,0
86924,120,0,0,0,0,0,100,0
86927,340,0,0,0,0,0,100,0
86928,240,0,0,0,0,0,100,0
86931,20,0,0,0,0,0,100,0
86932,360,0,0,0,0,0,100,0
86936,80,0,0,0,0,0,100,0
86939,50,0,0,0,0,0,100,0
86940,110,0,0,0,0,0,100,0
86941,60,0,0,0,0,0,100,0
86942,90,0,0,0,0,0,100,0
86943,60,0,0,0,0,0,100,0
86944,30,0,0,0,0,0,100,0
86945,170,0,0,0,0,0,100,0
86946,40,0,0,0,0,0,100,0
86949,80,0,0,0,0,0,100,0
86952,40,0,0,0,0,0,100,0
86954,90,0,0,0,0,0,100,0
86956,80,0,0,0,0,0,100,0
86960,240,0,0,0,0,0,100,0
86961,80,0,0,0,0,0,100,0
86962,60,0,0,0,0,0,100,0
86966,320,0,0,0,0,0,100,0
86969,40,0,0,0,0,0,100,0
86972,20,0,0,0,0,0,100,0
86974,60,0,0,0,0,0,100,0
86976,60,0,0,0,0,0,100,0
86980,20,0,0,0,0,0,100,0
86982,20,0,0,0,0,0,100,0
86983,80,0,0,0,0,0,100,0
86986,80,0,0,0,0,0,100,0
86989,20,0,0,0,0,0,100,0
86990,30,0,0,0,0,0,100,0
86992,80,0,0,0,0,0,100,0
86994,60,0,0,0,0,0,100,0
86995,120,0,0,0,0,0,100,0
86996,360,0,0,0,0,0,100,0
86998,60,0,0,0,0,0,100,0
87001,70,0,0,0,0,0,100,0
87004,120,0,0,0,0,0,100,0
87005,60,0,0,0,0,0,100,0
87006,80,0,0,0,0,0,100,0
87007,60,0,0,0,0,0,100,0
87009,190,0,0,0,0,0,100,0
87010,110,0,0,0,0,0,100,0
87013,30,0,0,0,0,0,100,0
87014,40,0,0,0,0,0,100,0
87016,60,0,0,0,0,0,100,0
87017,100,0,0,0,0,0,100,0
87019,430,0,0,0,0,0,100,0
87022,150,0,0,0,0,0,100,0
87025,30,0,0,0,0,0,100,0
87028,60,0,0,0,0,0,100,0
87029,60,0,0,0,0,0,100,0
87031,240,0,0,0,0,0,100,0
87032,40,0,0,0,0,0,100,0
87034,260,0,0,0,0,0,100,0
87036,30,0,0,0,0,0,100,0
87042,20,0,0,0,0,0,100,0
87043,250,0,0,0,0,0,100,0
87045,40,0,0,0,0,0,100,0
87048,360,0,0,0,0,0,100,0
87053,60,0,0,0,0,0,100,0
87055,20,0,0,0,0,0,100,0
87057,40,0,0,0,0,0,100,0
87060,90,0,0,0,0,0,100,0
87061,40,0,0,0,0,0,100,0
87062,30,0,0,0,0,0,100,0
87063,100,0,0,0,0,0,100,0
87072,110,0,0,0,0,0,100,0
87073,610,0,0,0,0,0,100,0
87076,20,0,0,0,0,0,100,0
87077,30,0,0,0,0,0,100,0
87078,60,0,0,0,0,0,100,0
87083,40,0,0,0,0,0,100,0
87087,80,0,0,0,0,0,100,0
87088,140,0,0,0,0,0,100,0
87089,250,0,0,0,0,0,100,0
87091,240,0,0,0,0,0,100,0
87092,260,0,0,0,0,0,100,0
87093,240,0,0,0,0,0,100,0
87094,20,0,0,0,0,0,100,0
87095,20,0,0,0,0,0,100,0
87104,30,0,0,0,0,0,100,0
87105,170,0,0,0,0,0,100,0
87106,150,0,0,0,0,0,100,0
87107,20,0,0,0,0,0,100,0
87111,2020,0,0,0,0,0,100,0
87113,40,0,0,0,0,0,100,0
87115,2230,0,0,0,0,0,100,0
87117,30,0,0,0,0,0,100,0
87118,80,0,0,0,0,0,100,0
87120,660,0,0,0,0,0,100,0
87121,180,0,0,0,0,0,100,0
87122,760,0,0,0,0,0,100,0
87123,20,0,0,0,0,0,100,0
87126,60,0,0,0,0,0,100,0
87128,80,0,0,0,0,0,100,0
87130,20,0,0,0,0,0,100,0
87131,120,0,0,0,0,0,100,0
87133,80,0,0,0,0,0,100,0
87138,70,0,0,0,0,0,100,0
87140,30,0,0,0,0,0,100,0
87143,60,0,0,0,0,0,100,0
87144,90,0,0,0,0,0,100,0
87145,50,0,0,0,0,0,100,0
87146,30,0,0,0,0,0,100,0
87148,60,0,0,0,0,0,100,0
87151,100,0,0,0,0,0,100,0
87153,60,0,0,0,0,0,100,0
87155,20,0,0,0,0,0,100,0
87160,100,0,0,0,0,0,100,0
87164,20,0,0,0,0,0,100,0
87166,30,0,0,0,0,0,100,0
87167,30,0,0,0,0,0,100,0
87169,20,0,0,0,0,0,100,0
87170,180,0,0,0,0,0,100,0
87173,40,0,0,0,0,0,100,0
87176,90,0,0,0,0,0,100,0
87177,120,0,0,0,0,0,100,0
87178,80,0,0,0,0,0,100,0
87183,80,0,0,0,0,0,100,0
87184,40,0,0,0,0,0,100,0
87188,20,0,0,0,0,0,100,0
87190,60,0,0,0,0,0,100,0
87191,60,0,0,0,0,0,100,0
87193,120,0,0,0,0,0,100,0
87194,390,0,0,0,0,0,100,0
87195,240,0,0,0,0,0,100,0
87198,1020,0,0,0,0,0,100,0
87199,220,0,0,0,0,0,100,0
87201,360,0,0,0,0,0,100,0
87203,60,0,0,0,0,0,100,0
87204,360,0,0,0,0,0,100,0
87205,40,0,0,0,0,0,100,0
87207,20,0,0,0,0,0,100,0
87208,110,0,0,0,0,0,100,0
87213,30,0,0,0,0,0,100,0
87215,60,0,0,0,0,0,100,0
87216,80,0,0,0,0,0,100,0
87217,120,0,0,0,0,0,100,0
87219,370,0,0,0,0,0,100,0
87220,240,0,0,0,0,0,100,0
87221,40,0,0,0,0,0,100,0
87222,20,0,0,0,0,0,100,0
87225,100,0,0,0,0,0,100,0
87226,90,0,0,0,0,0,100,0
87227,40,0,0,0,0,0,100,0
87228,20,0,0,0,0,0,100,0
87231,90,0,0,0,0,0,100,0
87233,20,0,0,0,0,0,100,0
87234,150,0,0,0,0,0,100,0
87236,60,0,0,0,0,0,100,0
87237,240,0,0,0,0,0,100,0
87238,5060,0,0,0,0,0,100,0
87239,200,0,0,0,0,0,100,0
87243,60,0,0,0,0,0,100,0
87244,200,0,0,0,0,0,100,0
87245,80,0,0,0,0,0,100,0
87246,120,0,0,0,0,0,100,0
87247,50,0,0,0,0,0,100,0
87250,210,0,0,0,0,0,100,0
87252,80,0,0,0,0,0,100,0
87256,540,0,0,0,0,0,100,0
87257,90,0,0,0,0,0,100,0
87265,120,0,0,0,0,0,100,0
87266,80,0,0,0,0,0,100,0
87268,60,0,0,0,0,0,100,0
87272,120,0,0,0,0,0,100,0
87273,50,0,0,0,0,0,100,0
87275,60,0,0,0,0,0,100,0
87278,30,0,0,0,0,0,100,0
87280,90,0,0,0,0,0,100,0
87281,150,0,0,0,0,0,100,0
87284,730,0,0,0,0,0,100,0
87285,20,0,0,0,0,0,100,0
87286,30,0,0,0,0,0,100,0
87289,40,0,0,0,0,0,100,0
87290,40,0,0,0,0,0,100,0
87291,360,0,0,0,0,0,100,0
87295,40,0,0,0,0,0,100,0
87297,110,0,0,0,0,0,100,0
87300,80,0,0,0,0,0,100,0
87301,220,0,0,0,0,0,100,0
87302,60,0,0,0,0,0,100,0
87303,20,0,0,0,0,0,100,0
87306,60,0,0,0,0,0,100,0
87310,20,0,0,0,0,0,100,0
87312,130,0,0,0,0,0,100,0
87317,30,0,0,0,0,0,100,0
87318,120,0,0,0,0,0,100,0
87324,60,0,0,0,0,0,100,0
87326,50,0,0,0,0,0,100,0
87328,80,0,0,0,0,0,100,0
87330,20,0,0,0,0,0,100,0
87335,200,0,0,0,0,0,100,0
87338,340,0,0,0,0,0,100,0
87339,60,0,0,0,0,0,100,0
87342,40,0,0,0,0,0,100,0
87347,60,0,0,0,0,0,100,0
87349,60,0,0,0,0,0,100,0
87350,60,0,0,0,0,0,100,0
87353,30,0,0,0,0,0,100,0
87354,90,0,0,0,0,0,100,0
87355,120,0,0,0,0,0,100,0
87358,20,0,0,0,0,0,100,0
87359,90,0,0,0,0,0,100,0
87360,200,0,0,0,0,0,100,0
87365,360,0,0,0,0,0,100,0
87371,170,0,0,0,0,0,100,0
87372,20,0,0,0,0,0,100,0
87373,80,0,0,0,0,0,100,0
87375,150,0,0,0,0,0,100,0
87376,60,0,0,0,0,0,100,0
87380,40,0,0,0,0,0,100,0
87382,40,0,0,0,0,0,100,0
87390,50,0,0,0,0,0,100,0
87395,30,0,0,0,0,0,100,0
87397,40,0,0,0,0,0,100,0
87399,40,0,0,0,0,0,100,0
87400,30,0,0,0,0,0,100,0
87404,30,0,0,0,0,0,100,0
87407,20,0,0,0,0,0,100,0
87409,20,0,0,0,0,0,100,0
87410,60,0,0,0,0,0,100,0
87412,2300,0,0,0,0,0,100,0
87414,20,0,0,0,0,0,100,0
87418,100,0,0,0,0,0,100,0
87419,50,0,0,0,0,0,100,0
87420,30,0,0,0,0,0,100,0
87421,270,0,0,0,0,0,100,0
87424,50,0,0,0,0,0,100,0
87425,200,0,0,0,0,0,100,0
87426,40,0,0,0,0,0,100,0
87427,60,0,0,0,0,0,100,0
87428,200,0,0,0,0,0,100,0
87429,60,0,0,0,0,0,100,0
87430,20,0,0,0,0,0,100,0
87431,360,0,0,0,0,0,100,0
87435,20,0,0,0,0,0,100,0
87437,470,0,0,0,0,0,100,0
87439,110,0,0,0,0,0,100,0
87442,360,0,0,0,0,0,100,0
87446,60,0,0,0,0,0,100,0
87449,100,0,0,0,0,0,100,0
87450,20,0,0,0,0,0,100,0
87456,50,0,0,0,0,0,100,0
87457,270,0,0,0,0,0,100,0
87458,90,0,0,0,0,0,100,0
87460,360,0,0,0,0,0,100,0
87461,150,0,0,0,0,0,100,0
87462,80,0,0,0,0,0,100,0
87465,80,0,0,0,0,0,100,0
87466,40,0,0,0,0,0,100,0
87470,90,0,0,0,0,0,100,0
87471,20,0,0,0,0,0,100,0
87474,60,0,0,0,0,0,100,0
87475,160,0,0,0,0,0,100,0
87476,80,0,0,0,0,0,100,0
87477,5070,0,0,0,0,0,100,0
87480,220,0,0,0,0,0,100,0
87483,60,0,0,0,0,0,100,0
87484,270,0,0,0,0,0,100,0
87485,80,0,0,0,0,0,100,0
87487,160,0,0,0,0,0,100,0
87492,80,0,0,0,0,0,100,0
87497,20,0,0,0,0,0,100,0
87498,70,0,0,0,0,0,100,0
87501,20,0,0,0,0,0,100,0
87502,240,0,0,0,0,0,100,0
87503,160,0,0,0,0,0,100,0
87506,60,0,0,0,0,0,100,0
87508,80,0,0,0,0,0,100,0
87509,200,0,0,0,0,0,100,0
87510,30,0,0,0,0,0,100,0
87512,270,0,0,0,0,0,100,0
87513,60,0,0,0,0,0,100,0
87514,60,0,0,0,0,0,100,0
87515,220,0,0,0,0,0,100,0
87522,50,0,0,0,0,0,100,0
87523,60,0,0,0,0,0,100,0
87525,430,0,0,0,0,0,100,0
87526,20,0,0,0,0,0,100,0
87527,160,0,0,0,0,0,100,0
87529,60,0,0,0,0,0,100,0
87530,100,0,0,0,0,0,100,0
87531,20,0,0,0,0,0,100,0
87532,100,0,0,0,0,0,100,0
87533,40,0,0,0,0,0,100,0
87535,5040,0,0,0,0,0,100,0
87536,60,0,0,0,0,0,100,0
87537,240,0,0,0,0,0,100,0
87542,30,0,0,0,0,0,100,0
87543,30,0,0,0,0,0,100,0
87544,20,0,0,0,0,0,100,0
87548,20,0,0,0,0,0,100,0
87557,30,0,0,0,0,0,100,0
87558,80,0,0,0,0,0,100,0
87559,60,0,0,0,0,0,100,0
87561,390,0,0,0,0,0,100,0
87569,270,0,0,0,0,0,100,0
87572,90,0,0,0,0,0,100,0
87577,20,0,0,0,0,0,100,0
87580,80,0,0,0,0,0,100,0
87586,30,0,0,0,0,0,100,0
87592,60,0,0,0,0,0,100,0
87594,60,0,0,0,0,0,100,0
87595,40,0,0,0,0,0,100,0
87598,60,0,0,0,0,0,100,0
87599,20,0,0,0,0,0,100,0
87601,60,0,0,0,0,0,100,0
87604,30,0,0,0,0,0,100,0
87605,20,0,0,0,0,0,100,0
87606,100,0,0,0,0,0,100,0
87608,20,0,0,0,0,0,100,0
87610,360,0,0,0,0,0,100,0
87611,120,0,0,0,0,0,100,0
87613,60,0,0,0,0,0,100,0
87614,160,0,0,0,0,0,100,0
87616,30,0,0,0,0,0,100,0
87618,140,0,0,0,0,0,100,0
87620,260,0,0,0,0,0,100,0
87622,40,0,0,0,0,0,100,0
87623,20,0,0,0,0,0,100,0
87625,20,0,0,0,0,0,100,0
87628,160,0,0,0,0,0,100,0
87630,110,0,0,0,0,0,100,0
87631,200,0,0,0,0,0,100,0
87635,30,0,0,0,0,0,100,0
87637,140,0,0,0,0,0,100,0
87638,240,0,0,0,0,0,100,0
87640,90,0,0,0,0,0,100,0
87641,160,0,0,0,0,0,100,0
87643,160,0,0,0,0,0,100,0
87648,30,0,0,0,0,0,100,0
87652,70,0,0,0,0,0,100,0
87655,90,0,0,0,0,0,100,0
87661,380,0,0,0,0,0,100,0
87663,60,0,0,0,0,0,100,0
87664,30,0,0,0,0,0,100,0
87666,60,0,0,0,0,0,100,0
87670,360,0,0,0,0,0,100,0
87672,30,0,0,0,0,0,100,0
87674,110,0,0,0,0,0,100,0
87675,60,0,0,0,0,0,100,0
87676,80,0,0,0,0,0,100,0
87679,120,0,0,0,0,0,100,0
87681,30,0,0,0,0,0,100,0
87682,260,0,0,0,0,0,100,0
87683,30,0,0,0,0,0,100,0
87688,420,0,0,0,0,0,100,0
87689,50,0,0,0,0,0,100,0
87692,90,0,0,0,0,0,100,0
87694,80,0,0,0,0,0,100,0
87697,360,0,0,0,0,0,100,0
87699,240,0,0,0,0,0,100,0
87700,60,0,0,0,0,0,100,0
87701,350,0,0,0,0,0,100,0
87702,20,0,0,0,0,0,100,0
87704,20,0,0,0,0,0,100,0
87707,30,0,0,0,0,0,100,0
87711,70,0,0,0,0,0,100,0
87716,100,0,0,0,0,0,100,0
87717,110,0,0,0,0,0,100,0
87719,60,0,0,0,0,0,100,0
87725,60,0,0,0,0,0,100,0
87726,60,0,0,0,0,0,100,0
87727,420,0,0,0,0,0,100,0
87731,120,0,0,0,0,0,100,0
87735,30,0,0,0,0,0,100,0
87743,30,0,0,0,0,0,100,0
87745,60,0,0,0,0,0,100,0
87747,20,0,0,0,0,0,100,0
87748,20,0,0,0,0,0,100,0
87752,50,0,0,0,0,0,100,0
87758,90,0,0,0,0,0,100,0
87759,40,0,0,0,0,0,100,0
87760,110,0,0,0,0,0,100,0
87763,80,0,0,0,0,0,100,0
87766,90,0,0,0,0,0,100,0
87769,80,0,0,0,0,0,100,0
87771,140,0,0,0,0,0,100,0
87772,260,0,0,0,0,0,100,0
87774,140,0,0,0,0,0,100,0
87777,60,0,0,0,0,0,100,0
87778,200,0,0,0,0,0,100,0
87779,60,0,0,0,0,0,100,0
87780,220,0,0,0,0,0,100,0
87781,120,0,0,0,0,0,100,0
87783,20,0,0,0,0,0,100,0
87789,360,0,0,0,0,0,100,0
87792,150,0,0,0,0,0,100,0
87793,30,0,0,0,0,0,100,0
87794,240,0,0,0,0,0,100,0
87796,20,0,0,0,0,0,100,0
87797,40,0,0,0,0,0,100,0
87798,30,0,0,0,0,0,100,0
87799,20,0,0,0,0,0,100,0
87800,90,0,0,0,0,0,100,0
87805,30,0,0,0,0,0,100,0
87811,60,0,0,0,0,0,100,0
87815,40,0,0,0,0,0,100,0
87816,40,0,0,0,0,0,100,0
87818,200,0,0,0,0,0,100,0
87819,140,0,0,0,0,0,100,0
87821,80,0,0,0,0,0,100,0
87824,140,0,0,0,0,0,100,0
87825,40,0,0,0,0,0,100,0
87827,20,0,0,0,0,0,100,0
87828,30,0,0,0,0,0,100,0
87834,200,0,0,0,0,0,100,0
87837,30,0,0,0,0,0,100,0
87838,220,0,0,0,0,0,100,0
87845,380,0,0,0,0,0,100,0
87847,60,0,0,0,0,0,100,0
87848,20,0,0,0,0,0,100,0
87853,30,0,0,0,0,0,100,0
87854,140,0,0,0,0,0,100,0
87856,140,0,0,0,0,0,100,0
87857,60,0,0,0,0,0,100,0
87859,20,0,0,0,0,0,100,0
87860,300,0,0,0,0,0,100,0
87862,300,0,0,0,0,0,100,0
87864,30,0,0,0,0,0,100,0
87866,140,0,0,0,0,0,100,0
87867,40,0,0,0,0,0,100,0
87868,20,0,0,0,0,0,100,0
87869,110,0,0,0,0,0,100,0
87870,40,0,0,0,0,0,100,0
87871,170,0,0,0,0,0,100,0
87873,20,0,0,0,0,0,100,0
87876,110,0,0,0,0,0,100,0
87877,20,0,0,0,0,0,100,0
87878,90,0,0,0,0,0,100,0
87882,60,0,0,0,0,0,100,0
87884,140,0,0,0,0,0,100,0
87886,2480,0,0,0,0,0,100,0
87888,90,0,0,0,0,0,100,0
87889,380,0,0,0,0,0,100,0
87890,20,0,0,0,0,0,100,0
87891,20,0,0,0,0,0,100,0
87893,420,0,0,0,0,0,100,0
87894,70,0,0,0,0,0,100,0
87895,40,0,0,0,0,0,100,0
87896,80,0,0,0,0,0,100,0
87898,110,0,0,0,0,0,100,0
87900,110,0,0,0,0,0,100,0
87901,30,0,0,0,0,0,100,0
87906,60,0,0,0,0,0,100,0
87908,160,0,0,0,0,0,100,0
87911,60,0,0,0,0,0,100,0
87913,20,0,0,0,0,0,100,0
87916,20,0,0,0,0,0,100,0
87922,100,0,0,0,0,0,100,0
87927,30,0,0,0,0,0,100,0
87928,40,0,0,0,0,0,100,0
87931,40,0,0,0,0,0,100,0
87932,410,0,0,0,0,0,100,0
87935,80,0,0,0,0,0,100,0
87936,90,0,0,0,0,0,100,0
87937,60,0,0,0,0,0,100,0
87940,30,0,0,0,0,0,100,0
